-10.0,2.5663706143591725
-9.98999499749875,2.576375616860423
-9.9799899949975,2.586380619361673
-9.969984992496249,2.5963856218629235
-9.959979989994997,2.6063906243641757
-9.949974987493746,2.616395626865426
-9.939969984992496,2.6264006293666764
-9.929964982491246,2.6364056318679268
-9.919959979989995,2.646410634369177
-9.909954977488745,2.6564156368704275
-9.899949974987495,2.666420639371678
-9.889944972486242,2.67642564187293
-9.879939969984992,2.6864306443741803
-9.869934967483742,2.6964356468754307
-9.859929964982491,2.706440649376681
-9.849924962481241,2.7164456518779314
-9.83991995997999,2.7264506543791818
-9.829914957478739,2.736455656880434
-9.819909954977488,2.7464606593816843
-9.809904952476238,2.7564656618829346
-9.799899949974987,2.766470664384185
-9.789894947473737,2.7764756668854353
-9.779889944972487,2.7864806693866857
-9.769884942471236,2.796485671887936
-9.759879939969984,2.806490674389188
-9.749874937468734,2.8164956768904386
-9.739869934967484,2.826500679391689
-9.729864932466233,2.8365056818929393
-9.719859929964983,2.8465106843941896
-9.709854927463732,2.85651568689544
-9.699849924962482,2.8665206893966904
-9.68984492246123,2.8765256918979425
-9.67983991995998,2.886530694399193
-9.66983491745873,2.896535696900443
-9.659829914957479,2.9065406994016936
-9.649824912456229,2.916545701902944
-9.639819909954978,2.9265507044041943
-9.629814907453726,2.9365557069054464
-9.619809904952476,2.946560709406697
-9.609804902451225,2.956565711907947
-9.599799899949975,2.9665707144091975
-9.589794897448725,2.976575716910448
-9.579789894947474,2.9865807194116982
-9.569784892446224,2.9965857219129486
-9.559779889944972,3.0065907244142007
-9.549774887443721,3.016595726915451
-9.539769884942471,3.0266007294167014
-9.52976488244122,3.036605731917952
-9.51975987993997,3.046610734419202
-9.50975487743872,3.0566157369204525
-9.499749874937468,3.0666207394217047
-9.489744872436217,3.076625741922955
-9.479739869934967,3.0866307444242054
-9.469734867433717,3.0966357469254557
-9.459729864932466,3.106640749426706
-9.449724862431216,3.1166457519279565
-9.439719859929966,3.126650754429207
-9.429714857428714,3.136655756930459
-9.419709854927463,-3.136524547747877
-9.409704852426213,-3.1265195452466266
-9.399699849924962,-3.116514542745376
-9.389694847423712,-3.106509540244126
-9.379689844922462,-3.0965045377428755
-9.369684842421211,-3.086499535241625
-9.35967983991996,-3.076494532740373
-9.349674837418709,-3.0664895302391226
-9.339669834917459,-3.0564845277378723
-9.329664832416208,-3.046479525236622
-9.319659829914958,-3.0364745227353716
-9.309654827413707,-3.026469520234121
-9.299649824912457,-3.016464517732871
-9.289644822411205,-3.0064595152316187
-9.279639819909955,-2.9964545127303683
-9.269634817408704,-2.986449510229118
-9.259629814907454,-2.9764445077278676
-9.249624812406203,-2.9664395052266173
-9.239619809904953,-2.956434502725367
-9.229614807403703,-2.9464295002241165
-9.21960980490245,-2.9364244977228644
-9.2096048024012,-2.926419495221614
-9.19959979989995,-2.9164144927203637
-9.1895947973987,-2.9064094902191133
-9.17958979489745,-2.896404487717863
-9.169584792396199,-2.8863994852166126
-9.159579789894947,-2.8763944827153605
-9.149574787393696,-2.86638948021411
-9.139569784892446,-2.8563844777128597
-9.129564782391196,-2.8463794752116094
-9.119559779889945,-2.836374472710359
-9.109554777388695,-2.8263694702091087
-9.099549774887445,-2.8163644677078583
-9.089544772386192,-2.806359465206606
-9.079539769884942,-2.796354462705356
-9.069534767383692,-2.7863494602041055
-9.059529764882441,-2.776344457702855
-9.049524762381191,-2.7663394552016047
-9.03951975987994,-2.7563344527003544
-9.029514757378688,-2.7463294501991022
-9.019509754877438,-2.736324447697852
-9.009504752376188,-2.7263194451966015
-8.999499749874937,-2.716314442695351
-8.989494747373687,-2.706309440194101
-8.979489744872437,-2.6963044376928504
-8.969484742371186,-2.6862994351916
-8.959479739869934,-2.676294432690348
-8.949474737368684,-2.6662894301890976
-8.939469734867433,-2.6562844276878472
-8.929464732366183,-2.646279425186597
-8.919459729864933,-2.6362744226853465
-8.909454727363682,-2.626269420184096
-8.899449724862432,-2.616264417682846
-8.88944472236118,-2.6062594151815937
-8.87943971985993,-2.5962544126803433
-8.86943471735868,-2.586249410179093
-8.859429714857429,-2.5762444076778426
-8.849424712356178,-2.566239405176592
-8.839419709854928,-2.556234402675342
-8.829414707353678,-2.5462294001740915
-8.819409704852426,-2.5362243976728394
-8.809404702351175,-2.526219395171589
-8.799399699849925,-2.5162143926703386
-8.789394697348675,-2.5062093901690883
-8.779389694847424,-2.496204387667838
-8.769384692346174,-2.4861993851665876
-8.759379689844923,-2.476194382665337
-8.749374687343671,-2.466189380164085
-8.739369684842421,-2.4561843776628347
-8.72936468234117,-2.4461793751615843
-8.71935967983992,-2.436174372660334
-8.70935467733867,-2.4261693701590836
-8.69934967483742,-2.4161643676578333
-8.689344672336167,-2.406159365156581
-8.679339669834917,-2.3961543626553308
-8.669334667333667,-2.3861493601540804
-8.659329664832416,-2.37614435765283
-8.649324662331166,-2.3661393551515797
-8.639319659829916,-2.3561343526503293
-8.629314657328663,-2.346129350149077
-8.619309654827413,-2.336124347647827
-8.609304652326163,-2.3261193451465765
-8.599299649824912,-2.316114342645326
-8.589294647323662,-2.3061093401440758
-8.579289644822412,-2.2961043376428254
-8.569284642321161,-2.286099335141575
-8.55927963981991,-2.276094332640323
-8.549274637318659,-2.2660893301390725
-8.539269634817408,-2.256084327637822
-8.529264632316158,-2.246079325136572
-8.519259629814908,-2.2360743226353215
-8.509254627313657,-2.226069320134071
-8.499249624812407,-2.2160643176328207
-8.489244622311155,-2.2060593151315686
-8.479239619809904,-2.1960543126303183
-8.469234617308654,-2.186049310129068
-8.459229614807404,-2.1760443076278175
-8.449224612306153,-2.166039305126567
-8.439219609804903,-2.156034302625317
-8.429214607303653,-2.1460293001240665
-8.4192096048024,-2.1360242976228143
-8.40920460230115,-2.126019295121564
-8.3991995997999,-2.1160142926203136
-8.38919459729865,-2.1060092901190632
-8.379189594797399,-2.096004287617813
-8.369184592296149,-2.0859992851165625
-8.359179589794898,-2.075994282615312
-8.349174587293646,-2.06598928011406
-8.339169584792396,-2.0559842776128097
-8.329164582291146,-2.0459792751115593
-8.319159579789895,-2.035974272610309
-8.309154577288645,-2.0259692701090586
-8.299149574787394,-2.0159642676078082
-8.289144572286144,-2.005959265106558
-8.279139569784892,-1.9959542626053057
-8.269134567283642,-1.9859492601040554
-8.259129564782391,-1.975944257602805
-8.24912456228114,-1.9659392551015547
-8.23911955977989,-1.9559342526003043
-8.229114557278638,-1.9459292500990522
-8.219109554777388,-1.9359242475978018
-8.209104552276138,-1.9259192450965514
-8.199099549774887,-1.915914242595301
-8.189094547273637,-1.9059092400940507
-8.179089544772387,-1.8959042375928004
-8.169084542271136,-1.88589923509155
-8.159079539769884,-1.8758942325902979
-8.149074537268634,-1.8658892300890475
-8.139069534767383,-1.8558842275877971
-8.129064532266133,-1.8458792250865468
-8.119059529764883,-1.8358742225852964
-8.109054527263632,-1.825869220084046
-8.099049524762382,-1.8158642175827957
-8.08904452226113,-1.8058592150815436
-8.07903951975988,-1.7958542125802932
-8.069034517258629,-1.7858492100790428
-8.059029514757379,-1.7758442075777925
-8.049024512256128,-1.7658392050765421
-8.039019509754878,-1.7558342025752918
-8.029014507253628,-1.7458292000740414
-8.019009504752376,-1.7358241975727893
-8.009004502251125,-1.725819195071539
-7.998999499749875,-1.7158141925702886
-7.988994497248624,-1.7058091900690382
-7.978989494747374,-1.6958041875677878
-7.968984492246124,-1.6857991850665375
-7.9589794897448725,-1.6757941825652862
-7.948974487243621,-1.665789180064035
-7.938969484742371,-1.6557841775627846
-7.9289644822411205,-1.6457791750615343
-7.91895947973987,-1.635774172560284
-7.90895447723862,-1.6257691700590335
-7.8989494747373685,-1.6157641675577823
-7.888944472236118,-1.605759165056532
-7.878939469734867,-1.5957541625552807
-7.868934467233617,-1.5857491600540303
-7.858929464732366,-1.57574415755278
-7.848924462231116,-1.5657391550515296
-7.8389194597298655,-1.5557341525502792
-7.828914457228614,-1.545729150049028
-7.818909454727364,-1.5357241475477776
-7.808904452226113,-1.5257191450465264
-7.798899449724862,-1.515714142545276
-7.788894447223612,-1.5057091400440257
-7.7788894447223615,-1.4957041375427753
-7.768884442221111,-1.485699135041525
-7.75887943971986,-1.4756941325402737
-7.74887443721861,-1.4656891300390233
-7.738869434717358,-1.455684127537772
